Algorithm,Instance,MetricName,ExecutionId,MetricValue,Evaluation,Time
SMPSO,ZDT3,HV,2,0.071692563274652,1600,229.798
SMPSO,ZDT3,HV,2,0.06952813582648563,1700,244.791
SMPSO,ZDT3,HV,2,0.06555573435135345,1800,260.977
SMPSO,ZDT3,HV,2,0.045768527785904026,1900,280.088
SMPSO,ZDT3,HV,2,0.020960351382420042,2000,299.793
SMPSO,ZDT3,HV,2,0.02066976459128582,2100,305.222
SMPSO,ZDT3,HV,2,0.02066976459128582,2200,317.609
SMPSO,ZDT3,HV,2,0.02066976459128582,2300,337.123
SMPSO,ZDT3,HV,2,0.02066976459128582,2400,350.401
SMPSO,ZDT3,HV,2,0.020363816148160213,2500,357.466
SMPSO,ZDT3,HV,3,1.1692414966167517,100,14.495
SMPSO,ZDT3,HV,3,0.9677717096130258,200,27.84
SMPSO,ZDT3,HV,3,0.7912657460148073,300,37.722
SMPSO,ZDT3,HV,3,0.6321345135600748,400,55.914
SMPSO,ZDT3,HV,3,0.5349753466023954,500,72.355
SMPSO,ZDT3,HV,3,0.4490373233236786,600,90.247
SMPSO,ZDT3,HV,3,0.3581252823396213,700,104.678
SMPSO,ZDT3,HV,3,0.2712157882239473,800,118.821
SMPSO,ZDT3,HV,3,0.2461772155635314,900,126.004
SMPSO,ZDT3,HV,3,0.19821625066232007,1000,142.712
SMPSO,ZDT3,HV,3,0.19054858816962034,1100,159.822
SMPSO,ZDT3,HV,3,0.14672042756821538,1200,175.66
SMPSO,ZDT3,HV,3,0.1245644205151586,1300,180.84
SMPSO,ZDT3,HV,3,0.10981759592657388,1400,200.589
SMPSO,ZDT3,HV,3,0.08988813655905134,1500,218.207
SMPSO,ZDT3,HV,3,0.0720815109809118,1600,229.798
SMPSO,ZDT3,HV,3,0.07204696398192233,1700,244.791
SMPSO,ZDT3,HV,3,0.0665627418809056,1800,260.977
SMPSO,ZDT3,HV,3,0.04747114421124255,1900,280.088
SMPSO,ZDT3,HV,3,0.02084988825713198,2000,299.793
SMPSO,ZDT3,HV,3,0.02084988825713198,2100,305.222
SMPSO,ZDT3,HV,3,0.02084988825713198,2200,317.609
SMPSO,ZDT3,HV,3,0.02084988825713198,2300,337.123
SMPSO,ZDT3,HV,3,0.02084988825713198,2400,350.401
SMPSO,ZDT3,HV,3,0.02084988825713198,2500,357.466
SMPSO,ZDT3,HV,4,1.177186210688855,100,14.495
SMPSO,ZDT3,HV,4,0.9410700962448977,200,27.84
SMPSO,ZDT3,HV,4,0.7622701781343245,300,37.722
SMPSO,ZDT3,HV,4,0.6416307689330503,400,55.914
SMPSO,ZDT3,HV,4,0.5438852182290583,500,72.355
SMPSO,ZDT3,HV,4,0.4514790553387393,600,90.247
SMPSO,ZDT3,HV,4,0.3584542011115873,700,104.678
SMPSO,ZDT3,HV,4,0.282817187445341,800,118.821
SMPSO,ZDT3,HV,4,0.24772874821326216,900,126.004
SMPSO,ZDT3,HV,4,0.20229481119957665,1000,142.712
SMPSO,ZDT3,HV,4,0.18620272655281242,1100,159.822
SMPSO,ZDT3,HV,4,0.14761322403210014,1200,175.66
SMPSO,ZDT3,HV,4,0.12490572313093802,1300,180.84
SMPSO,ZDT3,HV,4,0.10932177804249223,1400,200.589
SMPSO,ZDT3,HV,4,0.08996145925318341,1500,218.207
SMPSO,ZDT3,HV,4,0.07295149641154308,1600,229.798
SMPSO,ZDT3,HV,4,0.07295149641154308,1700,244.791
SMPSO,ZDT3,HV,4,0.06761205694041356,1800,260.977
SMPSO,ZDT3,HV,4,0.046175254084491815,1900,280.088
SMPSO,ZDT3,HV,4,0.021553720659288168,2000,299.793
SMPSO,ZDT3,HV,4,0.02113888065688894,2100,305.222
SMPSO,ZDT3,HV,4,0.0210520414741682,2200,317.609
SMPSO,ZDT3,HV,4,0.0210520414741682,2300,337.123
SMPSO,ZDT3,HV,4,0.0210520414741682,2400,350.401
SMPSO,ZDT3,HV,4,0.0210520414741682,2500,357.466
SMPSO,ZDT3,HV,5,1.199109496426439,100,14.495
SMPSO,ZDT3,HV,5,0.9555939985735452,200,27.84
SMPSO,ZDT3,HV,5,0.7864061760962175,300,37.722
SMPSO,ZDT3,HV,5,0.6343841367605618,400,55.914
SMPSO,ZDT3,HV,5,0.5174199169834849,500,72.355
SMPSO,ZDT3,HV,5,0.4317538036871422,600,90.247
SMPSO,ZDT3,HV,5,0.3571989657896743,700,104.678
SMPSO,ZDT3,HV,5,0.28008718136614646,800,118.821
SMPSO,ZDT3,HV,5,0.24066443763936915,900,126.004
SMPSO,ZDT3,HV,5,0.19605430207561445,1000,142.712
SMPSO,ZDT3,HV,5,0.18483052853475537,1100,159.822
SMPSO,ZDT3,HV,5,0.14140649366977176,1200,175.66
SMPSO,ZDT3,HV,5,0.11424223657830754,1300,180.84
SMPSO,ZDT3,HV,5,0.10593535433180751,1400,200.589
SMPSO,ZDT3,HV,5,0.08567557869292389,1500,218.207
SMPSO,ZDT3,HV,5,0.07026636947271798,1600,229.798
SMPSO,ZDT3,HV,5,0.07026636947271798,1700,244.791
SMPSO,ZDT3,HV,5,0.06446844116743534,1800,260.977
SMPSO,ZDT3,HV,5,0.04507904039321301,1900,280.088
SMPSO,ZDT3,HV,5,0.021202898876246327,2000,299.793
SMPSO,ZDT3,HV,5,0.02092268791996614,2100,305.222
SMPSO,ZDT3,HV,5,0.02017796935703907,2200,317.609
SMPSO,ZDT3,HV,5,0.02017796935703907,2300,337.123
SMPSO,ZDT3,HV,5,0.02017796935703907,2400,350.401
SMPSO,ZDT3,HV,5,0.02017796935703907,2500,357.466
SMPSO,ZDT3,HV,6,1.128759920919613,100,14.495
SMPSO,ZDT3,HV,6,0.9190108360136845,200,27.84
SMPSO,ZDT3,HV,6,0.7621278237435466,300,37.722
SMPSO,ZDT3,HV,6,0.6184365685101697,400,55.914
SMPSO,ZDT3,HV,6,0.499286339014519,500,72.355
SMPSO,ZDT3,HV,6,0.4215495953617283,600,90.247
SMPSO,ZDT3,HV,6,0.3461452128834006,700,104.678
SMPSO,ZDT3,HV,6,0.2588887571185155,800,118.821
SMPSO,ZDT3,HV,6,0.22791996829976527,900,126.004
SMPSO,ZDT3,HV,6,0.1891574103257732,1000,142.712
SMPSO,ZDT3,HV,6,0.17951075610336695,1100,159.822
SMPSO,ZDT3,HV,6,0.14183811044638825,1200,175.66
SMPSO,ZDT3,HV,6,0.1119894321220193,1300,180.84
SMPSO,ZDT3,HV,6,0.10311305296118978,1400,200.589
SMPSO,ZDT3,HV,6,0.08568351886213103,1500,218.207
SMPSO,ZDT3,HV,6,0.06884102575370932,1600,229.798
SMPSO,ZDT3,HV,6,0.06884102575370932,1700,244.791
SMPSO,ZDT3,HV,6,0.06343884027653686,1800,260.977
SMPSO,ZDT3,HV,6,0.04438784621309454,1900,280.088
SMPSO,ZDT3,HV,6,0.020351635797003848,2000,299.793
SMPSO,ZDT3,HV,6,0.02002868239736664,2100,305.222
SMPSO,ZDT3,HV,6,0.019735261424160475,2200,317.609
SMPSO,ZDT3,HV,6,0.01952723052295518,2300,337.123
SMPSO,ZDT3,HV,6,0.01952723052295518,2400,350.401
SMPSO,ZDT3,HV,6,0.01952723052295518,2500,357.466
SMPSO,ZDT3,HV,7,1.1891294028745425,100,14.495
SMPSO,ZDT3,HV,7,0.9537831783039559,200,27.84
SMPSO,ZDT3,HV,7,0.8043013367978474,300,37.722
SMPSO,ZDT3,HV,7,0.6582521700600987,400,55.914
SMPSO,ZDT3,HV,7,0.5416319965391885,500,72.355
SMPSO,ZDT3,HV,7,0.4530952429208656,600,90.247
SMPSO,ZDT3,HV,7,0.36782329266213987,700,104.678
SMPSO,ZDT3,HV,7,0.28336395259443825,800,118.821
SMPSO,ZDT3,HV,7,0.23638422354439467,900,126.004
SMPSO,ZDT3,HV,7,0.1978302771613773,1000,142.712
SMPSO,ZDT3,HV,7,0.18689370476049422,1100,159.822
SMPSO,ZDT3,HV,7,0.14870387321421216,1200,175.66
SMPSO,ZDT3,HV,7,0.11878416532180391,1300,180.84
SMPSO,ZDT3,HV,7,0.10915037910742961,1400,200.589
SMPSO,ZDT3,HV,7,0.09245650717464605,1500,218.207
SMPSO,ZDT3,HV,7,0.07283003953288845,1600,229.798
SMPSO,ZDT3,HV,7,0.07211480368887584,1700,244.791
SMPSO,ZDT3,HV,7,0.06761315012248877,1800,260.977
SMPSO,ZDT3,HV,7,0.04653075724672529,1900,280.088
SMPSO,ZDT3,HV,7,0.021445906010062625,2000,299.793
SMPSO,ZDT3,HV,7,0.02057050797617558,2100,305.222
SMPSO,ZDT3,HV,7,0.02057050797617558,2200,317.609
SMPSO,ZDT3,HV,7,0.02057050797617558,2300,337.123
SMPSO,ZDT3,HV,7,0.02057050797617558,2400,350.401
SMPSO,ZDT3,HV,7,0.02057050797617558,2500,357.466
SMPSO,ZDT3,HV,8,1.1627365926587003,100,14.495
SMPSO,ZDT3,HV,8,0.952789156969761,200,27.84
SMPSO,ZDT3,HV,8,0.7881277962072158,300,37.722
SMPSO,ZDT3,HV,8,0.6522288577803601,400,55.914
SMPSO,ZDT3,HV,8,0.5304864567057486,500,72.355
SMPSO,ZDT3,HV,8,0.4257490988990348,600,90.247
SMPSO,ZDT3,HV,8,0.3549584368775681,700,104.678
SMPSO,ZDT3,HV,8,0.27165382978768465,800,118.821
SMPSO,ZDT3,HV,8,0.23803497916326846,900,126.004
SMPSO,ZDT3,HV,8,0.19671948588613383,1000,142.712
SMPSO,ZDT3,HV,8,0.18282303436444383,1100,159.822
SMPSO,ZDT3,HV,8,0.14919222209925673,1200,175.66
SMPSO,ZDT3,HV,8,0.11797411845876254,1300,180.84
SMPSO,ZDT3,HV,8,0.10805858880818969,1400,200.589
SMPSO,ZDT3,HV,8,0.08794885322618776,1500,218.207
SMPSO,ZDT3,HV,8,0.07087347268644884,1600,229.798
SMPSO,ZDT3,HV,8,0.07087347268644884,1700,244.791
SMPSO,ZDT3,HV,8,0.06764154800783753,1800,260.977
SMPSO,ZDT3,HV,8,0.046009769214429876,1900,280.088
SMPSO,ZDT3,HV,8,0.020623301704575298,2000,299.793
SMPSO,ZDT3,HV,8,0.020623301704575298,2100,305.222
SMPSO,ZDT3,HV,8,0.020623301704575298,2200,317.609
SMPSO,ZDT3,HV,8,0.020623301704575298,2300,337.123
SMPSO,ZDT3,HV,8,0.020623301704575298,2400,350.401
SMPSO,ZDT3,HV,8,0.020623301704575298,2500,357.466
SMPSO,ZDT3,HV,9,1.2093160401522398,100,14.495
SMPSO,ZDT3,HV,9,1.0028798676797206,200,27.84
SMPSO,ZDT3,HV,9,0.8109126348557741,300,37.722
SMPSO,ZDT3,HV,9,0.6619712797427704,400,55.914
SMPSO,ZDT3,HV,9,0.5334041644537496,500,72.355
SMPSO,ZDT3,HV,9,0.4397336042548096,600,90.247
SMPSO,ZDT3,HV,9,0.3697206774100606,700,104.678
SMPSO,ZDT3,HV,9,0.29052341124781234,800,118.821
SMPSO,ZDT3,HV,9,0.25409797128510936,900,126.004
SMPSO,ZDT3,HV,9,0.20004844727036586,1000,142.712
SMPSO,ZDT3,HV,9,0.18487291255637445,1100,159.822
SMPSO,ZDT3,HV,9,0.15102613754653033,1200,175.66
SMPSO,ZDT3,HV,9,0.11944196728176747,1300,180.84
SMPSO,ZDT3,HV,9,0.10791672442155416,1400,200.589
SMPSO,ZDT3,HV,9,0.09117856925937447,1500,218.207
SMPSO,ZDT3,HV,9,0.07435349910728971,1600,229.798
SMPSO,ZDT3,HV,9,0.0736829591461235,1700,244.791
SMPSO,ZDT3,HV,9,0.06626203757570259,1800,260.977
SMPSO,ZDT3,HV,9,0.048271744265823126,1900,280.088
SMPSO,ZDT3,HV,9,0.02149487067090397,2000,299.793
SMPSO,ZDT3,HV,9,0.02149487067090397,2100,305.222
SMPSO,ZDT3,HV,9,0.021270408608131074,2200,317.609
SMPSO,ZDT3,HV,9,0.021270408608131074,2300,337.123
SMPSO,ZDT3,HV,9,0.021270408608131074,2400,350.401
SMPSO,ZDT3,HV,9,0.021270408608131074,2500,357.466
SMPSO,ZDT3,HV,10,1.1957542516854125,100,14.495
SMPSO,ZDT3,HV,10,0.9575952766839343,200,27.84
SMPSO,ZDT3,HV,10,0.7933458522264051,300,37.722
SMPSO,ZDT3,HV,10,0.6637047761909664,400,55.914
SMPSO,ZDT3,HV,10,0.5496939315717625,500,72.355
SMPSO,ZDT3,HV,10,0.45555431942814684,600,90.247
SMPSO,ZDT3,HV,10,0.36695896650516824,700,104.678
SMPSO,ZDT3,HV,10,0.2802601721095426,800,118.821
SMPSO,ZDT3,HV,10,0.2443213775557927,900,126.004
SMPSO,ZDT3,HV,10,0.20105621327423884,1000,142.712
SMPSO,ZDT3,HV,10,0.18530790384562176,1100,159.822
SMPSO,ZDT3,HV,10,0.147282848920228,1200,175.66
SMPSO,ZDT3,HV,10,0.12287977886300928,1300,180.84
SMPSO,ZDT3,HV,10,0.1095019375437706,1400,200.589
SMPSO,ZDT3,HV,10,0.09034753901949458,1500,218.207
SMPSO,ZDT3,HV,10,0.07326628913265369,1600,229.798
SMPSO,ZDT3,HV,10,0.07326628913265369,1700,244.791
SMPSO,ZDT3,HV,10,0.06851210919557804,1800,260.977
SMPSO,ZDT3,HV,10,0.04757871954905146,1900,280.088
SMPSO,ZDT3,HV,10,0.02169118537938082,2000,299.793
SMPSO,ZDT3,HV,10,0.021094956391992277,2100,305.222
SMPSO,ZDT3,HV,10,0.021094956391992277,2200,317.609
SMPSO,ZDT3,HV,10,0.021094956391992277,2300,337.123
SMPSO,ZDT3,HV,10,0.021094956391992277,2400,350.401
SMPSO,ZDT3,HV,10,0.02081295785144925,2500,357.466
SMPSO,ZDT3,IGD,1,0.998190630414376,100,18.259
SMPSO,ZDT3,IGD,1,0.8703978773573228,200,24.43
SMPSO,ZDT3,IGD,1,0.6903188688937444,300,30.88
SMPSO,ZDT3,IGD,1,0.5805308762820744,400,46.219
SMPSO,ZDT3,IGD,1,0.47773825362896133,500,65.576
SMPSO,ZDT3,IGD,1,0.3795760251977346,600,74.688
SMPSO,ZDT3,IGD,1,0.3327172962462138,700,94.617
SMPSO,ZDT3,IGD,1,0.2842971996360253,800,113.169
SMPSO,ZDT3,IGD,1,0.2411907486971979,900,120.21
SMPSO,ZDT3,IGD,1,0.185797828811856,1000,133.408
SMPSO,ZDT3,IGD,1,0.1684749900661523,1100,152.224
SMPSO,ZDT3,IGD,1,0.13740823659604612,1200,170.54
SMPSO,ZDT3,IGD,1,0.11662230920212058,1300,177.083
SMPSO,ZDT3,IGD,1,0.10786521006226685,1400,192.061
SMPSO,ZDT3,IGD,1,0.10756410915050808,1500,204.513
SMPSO,ZDT3,IGD,1,0.07346177255952237,1600,211.218
SMPSO,ZDT3,IGD,1,0.07346177255952237,1700,216.499
SMPSO,ZDT3,IGD,1,0.07314836821755329,1800,230.161
SMPSO,ZDT3,IGD,1,0.06444363749397546,1900,247.59
SMPSO,ZDT3,IGD,1,0.06334030358372597,2000,265.833
SMPSO,ZDT3,IGD,1,0.06334030358372597,2100,279.003
SMPSO,ZDT3,IGD,1,0.061360649773773784,2200,289.293
SMPSO,ZDT3,IGD,1,0.060958305106031174,2300,307.765
SMPSO,ZDT3,IGD,1,0.04174910051638479,2400,319.219
SMPSO,ZDT3,IGD,1,0.04117666888628152,2500,338.738
SMPSO,ZDT3,IGD,2,0.9885755049104098,100,18.259
SMPSO,ZDT3,IGD,2,0.8333453009732736,200,24.43
SMPSO,ZDT3,IGD,2,0.6709647603595927,300,30.88
SMPSO,ZDT3,IGD,2,0.550976862078227,400,46.219
SMPSO,ZDT3,IGD,2,0.47094388648132873,500,65.576
SMPSO,ZDT3,IGD,2,0.3656847354959966,600,74.688
SMPSO,ZDT3,IGD,2,0.31589634005746164,700,94.617
SMPSO,ZDT3,IGD,2,0.2697072456038558,800,113.169
SMPSO,ZDT3,IGD,2,0.23490721512234405,900,120.21
SMPSO,ZDT3,IGD,2,0.17762468278988225,1000,133.408
SMPSO,ZDT3,IGD,2,0.15908892352706538,1100,152.224
SMPSO,ZDT3,IGD,2,0.1283695392258646,1200,170.54
SMPSO,ZDT3,IGD,2,0.11093754078301611,1300,177.083
SMPSO,ZDT3,IGD,2,0.10365196017714061,1400,192.061
SMPSO,ZDT3,IGD,2,0.10365196017714061,1500,204.513
SMPSO,ZDT3,IGD,2,0.07408969921963325,1600,211.218
SMPSO,ZDT3,IGD,2,0.07408969921963325,1700,216.499
SMPSO,ZDT3,IGD,2,0.06771416263107184,1800,230.161
SMPSO,ZDT3,IGD,2,0.06247943527656489,1900,247.59
SMPSO,ZDT3,IGD,2,0.06195440549065471,2000,265.833
SMPSO,ZDT3,IGD,2,0.0614011122809009,2100,279.003
SMPSO,ZDT3,IGD,2,0.059914360666139005,2200,289.293
SMPSO,ZDT3,IGD,2,0.057988195097184544,2300,307.765
SMPSO,ZDT3,IGD,2,0.03945051606768191,2400,319.219
SMPSO,ZDT3,IGD,2,0.03770089146062844,2500,338.738
SMPSO,ZDT3,IGD,3,1.0263563307667332,100,18.259
SMPSO,ZDT3,IGD,3,0.8717496825572985,200,24.43
SMPSO,ZDT3,IGD,3,0.7003751417854767,300,30.88
SMPSO,ZDT3,IGD,3,0.5849036264002733,400,46.219
SMPSO,ZDT3,IGD,3,0.4923693518338232,500,65.576
SMPSO,ZDT3,IGD,3,0.39546367016535444,600,74.688
SMPSO,ZDT3,IGD,3,0.3376987576681893,700,94.617
SMPSO,ZDT3,IGD,3,0.289924087406052,800,113.169
SMPSO,ZDT3,IGD,3,0.2509217633517148,900,120.21
SMPSO,ZDT3,IGD,3,0.18964436175767507,1000,133.408
SMPSO,ZDT3,IGD,3,0.17103527402316102,1100,152.224
SMPSO,ZDT3,IGD,3,0.13965441514155544,1200,170.54
SMPSO,ZDT3,IGD,3,0.11730385945458606,1300,177.083
SMPSO,ZDT3,IGD,3,0.11018287840095842,1400,192.061
SMPSO,ZDT3,IGD,3,0.11018287840095842,1500,204.513
SMPSO,ZDT3,IGD,3,0.07879700493161344,1600,211.218
SMPSO,ZDT3,IGD,3,0.07879700493161344,1700,216.499
SMPSO,ZDT3,IGD,3,0.07357336902695004,1800,230.161
SMPSO,ZDT3,IGD,3,0.06723353801823569,1900,247.59
SMPSO,ZDT3,IGD,3,0.06637444742726427,2000,265.833
SMPSO,ZDT3,IGD,3,0.06527062656167719,2100,279.003
SMPSO,ZDT3,IGD,3,0.06354374673935048,2200,289.293
SMPSO,ZDT3,IGD,3,0.060342063292451446,2300,307.765
SMPSO,ZDT3,IGD,3,0.04248011059865321,2400,319.219
SMPSO,ZDT3,IGD,3,0.04197876204790909,2500,338.738
SMPSO,ZDT3,IGD,4,1.0078882379140572,100,18.259
SMPSO,ZDT3,IGD,4,0.8216121538260418,200,24.43
SMPSO,ZDT3,IGD,4,0.6787468640914116,300,30.88
SMPSO,ZDT3,IGD,4,0.577645236335347,400,46.219
SMPSO,ZDT3,IGD,4,0.4779176200872154,500,65.576
SMPSO,ZDT3,IGD,4,0.37062469253991404,600,74.688
SMPSO,ZDT3,IGD,4,0.327573515062488,700,94.617
SMPSO,ZDT3,IGD,4,0.2789183575864767,800,113.169
SMPSO,ZDT3,IGD,4,0.23920396249298334,900,120.21
SMPSO,ZDT3,IGD,4,0.18011536284248095,1000,133.408
SMPSO,ZDT3,IGD,4,0.16107972710478388,1100,152.224
SMPSO,ZDT3,IGD,4,0.13275227739986656,1200,170.54
SMPSO,ZDT3,IGD,4,0.11185986285262796,1300,177.083
SMPSO,ZDT3,IGD,4,0.1061324882060261,1400,192.061
SMPSO,ZDT3,IGD,4,0.10482481391694921,1500,204.513
SMPSO,ZDT3,IGD,4,0.07450865391710654,1600,211.218
SMPSO,ZDT3,IGD,4,0.07450865391710654,1700,216.499
SMPSO,ZDT3,IGD,4,0.06890552757374212,1800,230.161
SMPSO,ZDT3,IGD,4,0.06291252809070375,1900,247.59
SMPSO,ZDT3,IGD,4,0.06291252809070375,2000,265.833
SMPSO,ZDT3,IGD,4,0.06291252809070375,2100,279.003
SMPSO,ZDT3,IGD,4,0.06077527535927047,2200,289.293
SMPSO,ZDT3,IGD,4,0.059313948268525464,2300,307.765
SMPSO,ZDT3,IGD,4,0.039763869426277826,2400,319.219
SMPSO,ZDT3,IGD,4,0.039763869426277826,2500,338.738
SMPSO,ZDT3,IGD,5,0.995192755688187,100,18.259
SMPSO,ZDT3,IGD,5,0.8427133731420126,200,24.43
SMPSO,ZDT3,IGD,5,0.6776611986868846,300,30.88
SMPSO,ZDT3,IGD,5,0.5866966113462688,400,46.219
SMPSO,ZDT3,IGD,5,0.49002833745972446,500,65.576
SMPSO,ZDT3,IGD,5,0.3806209992459205,600,74.688
SMPSO,ZDT3,IGD,5,0.3273680036389227,700,94.617
SMPSO,ZDT3,IGD,5,0.2858609234813774,800,113.169
SMPSO,ZDT3,IGD,5,0.2460317041648629,900,120.21
SMPSO,ZDT3,IGD,5,0.1860304298589965,1000,133.408
SMPSO,ZDT3,IGD,5,0.1673632141953247,1100,152.224
SMPSO,ZDT3,IGD,5,0.14123060750434807,1200,170.54
SMPSO,ZDT3,IGD,5,0.11822934106793556,1300,177.083
SMPSO,ZDT3,IGD,5,0.108713637570126,1400,192.061
SMPSO,ZDT3,IGD,5,0.10847690619648924,1500,204.513
SMPSO,ZDT3,IGD,5,0.07737907386208955,1600,211.218
SMPSO,ZDT3,IGD,5,0.07737907386208955,1700,216.499
SMPSO,ZDT3,IGD,5,0.07226400926111352,1800,230.161
SMPSO,ZDT3,IGD,5,0.0663619695745768,1900,247.59
SMPSO,ZDT3,IGD,5,0.06546263127510475,2000,265.833
SMPSO,ZDT3,IGD,5,0.06488074655758182,2100,279.003
SMPSO,ZDT3,IGD,5,0.06128226134394666,2200,289.293
SMPSO,ZDT3,IGD,5,0.06128226134394666,2300,307.765
SMPSO,ZDT3,IGD,5,0.041191663410075664,2400,319.219
SMPSO,ZDT3,IGD,5,0.041191663410075664,2500,338.738
SMPSO,ZDT3,IGD,6,0.9371951334275463,100,18.259
SMPSO,ZDT3,IGD,6,0.7960319441866005,200,24.43
SMPSO,ZDT3,IGD,6,0.6566670217706111,300,30.88
SMPSO,ZDT3,IGD,6,0.5576318405060542,400,46.219
SMPSO,ZDT3,IGD,6,0.46409154297408267,500,65.576
SMPSO,ZDT3,IGD,6,0.3643188658128823,600,74.688
SMPSO,ZDT3,IGD,6,0.30901532737138315,700,94.617
SMPSO,ZDT3,IGD,6,0.26721461795914087,800,113.169
SMPSO,ZDT3,IGD,6,0.23162647856133128,900,120.21
SMPSO,ZDT3,IGD,6,0.17388138658116187,1000,133.408
SMPSO,ZDT3,IGD,6,0.15399054046935431,1100,152.224
SMPSO,ZDT3,IGD,6,0.12420512311358389,1200,170.54
SMPSO,ZDT3,IGD,6,0.10910386543798624,1300,177.083
SMPSO,ZDT3,IGD,6,0.10133593213023251,1400,192.061
SMPSO,ZDT3,IGD,6,0.09830546189572803,1500,204.513
SMPSO,ZDT3,IGD,6,0.0741108320541943,1600,211.218
SMPSO,ZDT3,IGD,6,0.07135965141972846,1700,216.499
SMPSO,ZDT3,IGD,6,0.06694263599896727,1800,230.161
SMPSO,ZDT3,IGD,6,0.06017944363873799,1900,247.59
SMPSO,ZDT3,IGD,6,0.06017944363873799,2000,265.833
SMPSO,ZDT3,IGD,6,0.06017944363873799,2100,279.003
SMPSO,ZDT3,IGD,6,0.058294902356963496,2200,289.293
SMPSO,ZDT3,IGD,6,0.058294902356963496,2300,307.765
SMPSO,ZDT3,IGD,6,0.03895389112192996,2400,319.219
SMPSO,ZDT3,IGD,6,0.03813025998630721,2500,338.738
SMPSO,ZDT3,IGD,7,0.9479818055668197,100,18.259
SMPSO,ZDT3,IGD,7,0.8039631464293904,200,24.43
SMPSO,ZDT3,IGD,7,0.6586356543369773,300,30.88
SMPSO,ZDT3,IGD,7,0.555886287332455,400,46.219
SMPSO,ZDT3,IGD,7,0.46107979500927604,500,65.576
SMPSO,ZDT3,IGD,7,0.3566112300233939,600,74.688
SMPSO,ZDT3,IGD,7,0.3133600994544098,700,94.617
SMPSO,ZDT3,IGD,7,0.26951680482546775,800,113.169
SMPSO,ZDT3,IGD,7,0.23257809040951066,900,120.21
SMPSO,ZDT3,IGD,7,0.174994707856947,1000,133.408
SMPSO,ZDT3,IGD,7,0.16181279980663218,1100,152.224
SMPSO,ZDT3,IGD,7,0.12802058334177105,1200,170.54
SMPSO,ZDT3,IGD,7,0.11146565277187187,1300,177.083
SMPSO,ZDT3,IGD,7,0.10199206288200524,1400,192.061
SMPSO,ZDT3,IGD,7,0.10199206288200524,1500,204.513
SMPSO,ZDT3,IGD,7,0.0747213854148981,1600,211.218
SMPSO,ZDT3,IGD,7,0.07405279734668149,1700,216.499
SMPSO,ZDT3,IGD,7,0.06935610914761145,1800,230.161
SMPSO,ZDT3,IGD,7,0.06296451491115715,1900,247.59
SMPSO,ZDT3,IGD,7,0.06053516040860494,2000,265.833
SMPSO,ZDT3,IGD,7,0.06053516040860494,2100,279.003
SMPSO,ZDT3,IGD,7,0.058762954699353234,2200,289.293
SMPSO,ZDT3,IGD,7,0.058762954699353234,2300,307.765
SMPSO,ZDT3,IGD,7,0.03894354635419813,2400,319.219
SMPSO,ZDT3,IGD,7,0.03894354635419813,2500,338.738
SMPSO,ZDT3,IGD,8,0.9929582878052167,100,18.259
SMPSO,ZDT3,IGD,8,0.80179434175597,200,24.43
SMPSO,ZDT3,IGD,8,0.6666560712449877,300,30.88
SMPSO,ZDT3,IGD,8,0.5582590679446774,400,46.219
SMPSO,ZDT3,IGD,8,0.4538758479089551,500,65.576
SMPSO,ZDT3,IGD,8,0.3670607696367781,600,74.688
SMPSO,ZDT3,IGD,8,0.31785487965034215,700,94.617
SMPSO,ZDT3,IGD,8,0.27183635137774553,800,113.169
SMPSO,ZDT3,IGD,8,0.22813731697016024,900,120.21
SMPSO,ZDT3,IGD,8,0.17429803598278235,1000,133.408
SMPSO,ZDT3,IGD,8,0.16301762985104218,1100,152.224
SMPSO,ZDT3,IGD,8,0.1323294105306402,1200,170.54
SMPSO,ZDT3,IGD,8,0.11204347529557258,1300,177.083
SMPSO,ZDT3,IGD,8,0.10189808702833598,1400,192.061
SMPSO,ZDT3,IGD,8,0.10189808702833598,1500,204.513
SMPSO,ZDT3,IGD,8,0.07262163707215945,1600,211.218
SMPSO,ZDT3,IGD,8,0.07216793205337506,1700,216.499
SMPSO,ZDT3,IGD,8,0.06891013439318837,1800,230.161
SMPSO,ZDT3,IGD,8,0.060895229920464214,1900,247.59
SMPSO,ZDT3,IGD,8,0.06059651519692405,2000,265.833
SMPSO,ZDT3,IGD,8,0.06059651519692405,2100,279.003
SMPSO,ZDT3,IGD,8,0.06057995628108701,2200,289.293
SMPSO,ZDT3,IGD,8,0.05806971316788304,2300,307.765
SMPSO,ZDT3,IGD,8,0.03870263116578224,2400,319.219
SMPSO,ZDT3,IGD,8,0.03870263116578224,2500,338.738
SMPSO,ZDT3,IGD,9,0.9545278414202294,100,18.259
SMPSO,ZDT3,IGD,9,0.7980579398291727,200,24.43
SMPSO,ZDT3,IGD,9,0.66568243121901,300,30.88
SMPSO,ZDT3,IGD,9,0.5499139846081931,400,46.219
SMPSO,ZDT3,IGD,9,0.45275313378470783,500,65.576
SMPSO,ZDT3,IGD,9,0.37138212207576765,600,74.688
SMPSO,ZDT3,IGD,9,0.31200482041389066,700,94.617
SMPSO,ZDT3,IGD,9,0.2744605507352178,800,113.169
SMPSO,ZDT3,IGD,9,0.23084480052339704,900,120.21
SMPSO,ZDT3,IGD,9,0.17591215992313286,1000,133.408
SMPSO,ZDT3,IGD,9,0.15446930382025684,1100,152.224
